#,moniker_name,domain,reliability_mean,reliability_label,bias_mean,bias_label
136,Post and Courier,.postandcourier.com,44.39215647,Reliable; Analysis/Fact Reporting,-0.27451,Middle
137,Above the Law,.abovethelaw.com,37.18390759,Generally Reliable/Analysis OR Other Issues,-9.705628571,Skews Left
138,Fayetteville Observer,.fayobserver.com,45.91111133,Reliable; Analysis/Fact Reporting,-3.698411905,Middle
139,Stamford Advocate,.stamfordadvocate.com,46.56250063,Reliable; Analysis/Fact Reporting,0.015150909,Middle
140,KRON 4 - San Francisco,.kron4.com,46.50724652,Reliable; Analysis/Fact Reporting,-1.52173913,Middle
141,LA Times,.latimes.com,42.84617833,Reliable; Analysis/Fact Reporting,-6.371691371,Skews Left
142,Heritage Foundation,.heritage.org,28.67901148,Mixed Reliability/Opinion OR Other Issues,15.96296333,Strong Right
143,Business Insider,.businessinsider.com,40.5945924,Reliable; Analysis/Fact Reporting,-4.074802305,Middle
144,Conscious Life News,.consciouslifenews.com,16.29951638,Unreliable; Problematic,18.51794846,Hyper-Partisan Right
145,PoliticusUSA,.politicususa.com,30.81884087,Mixed Reliability/Opinion OR Other Issues,-16.23809537,Strong Left
146,San Francisco Chronicle,.sfchronicle.com,44.979048,Reliable; Analysis/Fact Reporting,-6.056931111,Skews Left
147,InForum | The Forum of Fargo-Moorhead,.inforum.com,45.533334,Reliable; Analysis/Fact Reporting,-0.355555333,Middle
148,Erie Times-News,.goerie.com,46.92156882,Reliable; Analysis/Fact Reporting,0.450980588,Middle
149,Tulsa World,.tulsaworld.com,43.49509765,Reliable; Analysis/Fact Reporting,-2.416667,Middle
150,Distractify,.distractify.com,27.7777775,Mixed Reliability/Opinion OR Other Issues,-12.01754263,Strong Left
151,Current Revolt,.currentrevolt.com,11.25066528,Unreliable; Misleading,28.38888833,Hyper-Partisan Right
152,The Morning Call,.mcall.com,44.28888867,Reliable; Analysis/Fact Reporting,-0.244444,Middle
153,Austin American-Statesman,.statesman.com,43.89166725,Reliable; Analysis/Fact Reporting,-3.445512308,Middle
154,Mercola,.mercola.com,14.53413723,Unreliable; Misleading,18.06989194,Hyper-Partisan Right
155,The Minnesota Star Tribune,.startribune.com,46.12804902,Reliable; Analysis/Fact Reporting,-3.0216664,Middle
156,Dealbreaker,.dealbreaker.com,33.66666652,Generally Reliable/Analysis OR Other Issues,-3.925286552,Middle
157,Idaho Statesman,.idahostatesman.com,44.40000067,Reliable; Analysis/Fact Reporting,-0.511110667,Middle
158,AL.com,.al.com,45.62365677,Reliable; Analysis/Fact Reporting,-1.891892162,Middle
159,Stat News,.statnews.com,44.03333333,Reliable; Analysis/Fact Reporting,-2.620370278,Middle
160,Alexandria Echo Press,.echopress.com,44.98148222,Reliable; Analysis/Fact Reporting,0.111111111,Middle
161,Newsmax (website),.newsmax.com,29.0609097,Mixed Reliability/Opinion OR Other Issues,13.46120584,Strong Right
162,OAN Network (website),.oann.com,28.4640379,Mixed Reliability/Opinion OR Other Issues,14.01768051,Strong Right
163,Voice of OC,.voiceofoc.org,47.42105263,Reliable; Analysis/Fact Reporting,-1.561403158,Middle
164,The Motley Fool,.fool.com,42.36842158,Reliable; Analysis/Fact Reporting,-0.438596316,Middle
165,Marie Claire,.marieclaire.com,40.79166625,Reliable; Analysis/Fact Reporting,-11.060001,Skews Left
166,Macomb Daily,.macombdaily.com,47.688888,Reliable; Analysis/Fact Reporting,0,Middle
167,Oxygen,.oxygen.com,43.59999933,Reliable; Analysis/Fact Reporting,-0.4,Middle
168,100% Fed Up,.100percentfedup.com,15.40403894,Unreliable; Misleading,20.21794769,Hyper-Partisan Right
169,The Free Thought Project,.thefreethoughtproject.com,27.16129097,Mixed Reliability/Opinion OR Other Issues,-1.314175172,Middle
170,News Medical,.news-medical.net,47.01960882,Reliable; Analysis/Fact Reporting,-0.352941176,Middle
171,The Cut,.thecut.com,32.69166692,Generally Reliable/Analysis OR Other Issues,-15.25849057,Strong Left
172,Baltimore Sun,.baltimoresun.com,44.4125,Reliable; Analysis/Fact Reporting,-4.134614808,Middle
173,Daily Wire,.dailywire.com,30.99572568,Mixed Reliability/Opinion OR Other Issues,13.14879627,Strong Right
174,Natural News,.naturalnews.com,9.272285826,Unreliable; Misleading,28.09945071,Hyper-Partisan Right
175,Washington Post,.washingtonpost.com,38.76509536,Generally Reliable/Analysis OR Other Issues,-6.912315345,Skews Left
176,Waking Times,.wakingtimes.com,14.37790733,Unreliable; Misleading,26.87630234,Hyper-Partisan Right
177,The Libertarian Republic,.thelibertarianrepublic.com,33.06481389,Generally Reliable/Analysis OR Other Issues,11.25000019,Skews Right
178,Activist Post,.activistpost.com,17.80898921,Unreliable; Problematic,16.32087187,Strong Right
179,CBS News (website),.cbsnews.com,41.85227436,Reliable; Analysis/Fact Reporting,-3.049173907,Middle
180,Chicks On The Right,.chicksonright.com,24.66666552,Mixed Reliability/Opinion OR Other Issues,18.57692346,Hyper-Partisan Right
181,Cleveland Scene,.clevescene.com,43.76851778,Reliable; Analysis/Fact Reporting,-8.809524643,Skews Left
182,Centre for Research on Globalization,.globalresearch.ca,9.420764754,Unreliable; Misleading,26.39566309,Hyper-Partisan Right
183,Caller Times - Corpus Christi,.caller.com,45.822222,Reliable; Analysis/Fact Reporting,-1.066666,Middle
184,Green Bay Press Gazette,.greenbaypressgazette.com,44.16666611,Reliable; Analysis/Fact Reporting,-4.000001481,Middle
185,Kenosha News,.kenoshanews.com,46.31481389,Reliable; Analysis/Fact Reporting,-0.037037222,Middle
186,The Florida Times-Union,.jacksonville.com,44.13333333,Reliable; Analysis/Fact Reporting,-1.680555417,Middle
187,Killeen Daily Herald,.kdhnews.com,46,Reliable; Analysis/Fact Reporting,-2.816666,Middle
188,AZ Central,.azcentral.com,41.8818755,Reliable; Analysis/Fact Reporting,-7.108237093,Skews Left
189,Big League Politics,.bigleaguepolitics.com,18.08073408,Unreliable; Problematic,24.98565795,Hyper-Partisan Right
190,Bill O'Reilly,.billoreilly.com,21.71937953,Unreliable; Problematic,25.55031087,Hyper-Partisan Right
191,Before It's News,.beforeitsnews.com,6.225736836,Unreliable; Inaccurate,29.40814566,Hyper-Partisan Right
192,The Right Scoop,.therightscoop.com,21.58461508,Unreliable; Problematic,22.1869223,Hyper-Partisan Right
193,The American Conservative,.theamericanconservative.com,31.62865474,Mixed Reliability/Opinion OR Other Issues,14.43564337,Strong Right
194,Sojourners,.sojo.net,39.17736348,Generally Reliable/Analysis OR Other Issues,-12.7089942,Strong Left
195,NOLA.com,.nola.com,47.43840478,Reliable; Analysis/Fact Reporting,-1.897435385,Middle
196,Patch,.patch.com,46.09313794,Reliable; Analysis/Fact Reporting,-3.536231304,Middle
197,Popular Information,.popular.info,36.64351767,Generally Reliable/Analysis OR Other Issues,-13.62005653,Strong Left
198,Las Vegas Review-Journal,.reviewjournal.com,42.40378767,Reliable; Analysis/Fact Reporting,3.059027083,Middle
199,Roll Call,.rollcall.com,46.26944433,Reliable; Analysis/Fact Reporting,-3.306943833,Middle
200,South China Morning Post,.scmp.com,41.60672491,Reliable; Analysis/Fact Reporting,-3.254274231,Middle
201,St. Louis Post-Dispatch,.stltoday.com,44.5666664,Reliable; Analysis/Fact Reporting,-8.035460426,Skews Left
202,Syracuse Post-Standard,.syracuse.com,46.44358885,Reliable; Analysis/Fact Reporting,-2.784374063,Middle
203,Teen Vogue,.teenvogue.com,37.78742113,Generally Reliable/Analysis OR Other Issues,-15.49999945,Strong Left
204,Tennessean,.tennessean.com,47.13333286,Reliable; Analysis/Fact Reporting,-1.786111667,Middle
205,Chicago Sun-Times,.suntimes.com,45.43537381,Reliable; Analysis/Fact Reporting,-4.346031833,Middle
206,Chicago Tribune,.chicagotribune.com,44.66939885,Reliable; Analysis/Fact Reporting,-4.241829804,Middle
207,Christian Science Monitor,.csmonitor.com,44.2270825,Reliable; Analysis/Fact Reporting,-2.51604,Middle
208,CNBC (website),.cnbc.com,43.79767249,Reliable; Analysis/Fact Reporting,-1.758241692,Middle
209,Government Executive,.govexec.com,45.79999933,Reliable; Analysis/Fact Reporting,-1.777778667,Middle
210,Just Security,.justsecurity.org,44.42222133,Reliable; Analysis/Fact Reporting,-5.864197778,Middle
211,The New Atlantis,.thenewatlantis.com,36.26666667,Generally Reliable/Analysis OR Other Issues,-2.370371111,Middle
212,Commentary Magazine,.commentary.org,31.97777733,Mixed Reliability/Opinion OR Other Issues,12.57516412,Strong Right
213,Upward News,.upward.news,28.42543882,Mixed Reliability/Opinion OR Other Issues,10.35341422,Skews Right
214,Reveal,.revealnews.org,39.80952333,Generally Reliable/Analysis OR Other Issues,-8.936507143,Skews Left
215,MIT Technology Review,.technologyreview.com,45.45833312,Reliable; Analysis/Fact Reporting,-2.982455263,Middle
216,Monthly Review,.monthlyreview.org,28.666667,Mixed Reliability/Opinion OR Other Issues,-21.35839617,Hyper-Partisan Left
217,NRA - America's 1st Freedom,.americas1stfreedom.org,23.64999933,Unreliable; Problematic,16.09661913,Strong Right
218,Helena Independent-Record,.helenair.com,45.46666667,Reliable; Analysis/Fact Reporting,-0.133333333,Middle
219,Madison.com | Wisconsin State Journal,.madison.com,45.33333333,Reliable; Analysis/Fact Reporting,1.111112083,Middle
220,Denton Record-Chronicle,.dentonrc.com,46.42222267,Reliable; Analysis/Fact Reporting,-0.3,Middle
221,American Greatness,.amgreatness.com,19.04418201,Unreliable; Problematic,22.37856045,Hyper-Partisan Right
222,BBC,.bbc.com,44.72657202,Reliable; Analysis/Fact Reporting,-1.333872222,Middle
223,BuzzFeed News,.buzzfeednews.com,39.97653393,Generally Reliable/Analysis OR Other Issues,-5.983042718,Middle
224,The Federalist,.thefederalist.com,22.16257805,Unreliable; Problematic,18.38550626,Hyper-Partisan Right
225,FAIR,.fair.org,32.59649053,Generally Reliable/Analysis OR Other Issues,-19.36204124,Hyper-Partisan Left
226,Chron.com,.chron.com,46.62643621,Reliable; Analysis/Fact Reporting,-0.603447931,Middle
227,TMZ,.tmz.com,34.5887313,Generally Reliable/Analysis OR Other Issues,-4.416551661,Middle
228,ZeroHedge,.zerohedge.com,20.69523786,Unreliable; Problematic,16.56716378,Strong Right
229,The Bulwark,.thebulwark.com,34.25328934,Generally Reliable/Analysis OR Other Issues,-3.356506257,Middle
230,American Thinker,.americanthinker.com,13.84925165,Unreliable; Misleading,24.60748548,Hyper-Partisan Right
231,RealClearPolitics,.realclearpolitics.com,26.90196,Mixed Reliability/Opinion OR Other Issues,14.44961302,Strong Right
232,Denver Post,.denverpost.com,45.4281818,Reliable; Analysis/Fact Reporting,-2.856593231,Middle
233,Judicial Watch,.judicialwatch.org,23.83104385,Unreliable; Problematic,23.08008597,Hyper-Partisan Right
234,Real News Network,.therealnews.com,36.95061852,Generally Reliable/Analysis OR Other Issues,-17.34933312,Strong Left
235,Blaze TV: LevinTV,.tv.levintv.adfontesmedia.com,16.666668,Unreliable; Problematic,24.91667,Hyper-Partisan Right
236,RT: CrossTalk,.tv.crosstalk.adfontesmedia.com,16.17777767,Unreliable; Problematic,4.305554167,Middle
237,Al Jazeera: UpFront,.tv.aljazeeraupfront.adfontesmedia.com,39.466666,Generally Reliable/Analysis OR Other Issues,-13.20634857,Strong Left
238,Al Jazeera: The Bottom Line,.tv.thebottomline.adfontesmedia.com,38.666666,Generally Reliable/Analysis OR Other Issues,-10.49999889,Skews Left
239,NewsNation: Banfield,.tv.banfield.adfontesmedia.com,36.25000036,Generally Reliable/Analysis OR Other Issues,-1.459459189,Middle
240,BlazeTV: Stu Does America,.tv.blazestudoesamerica.adfontesmedia.com,28.55555333,Mixed Reliability/Opinion OR Other Issues,18.200002,Hyper-Partisan Right
241,TYT: Bonus Episode,.tv.tytpostgame.adfontesmedia.com,32.14814889,Generally Reliable/Analysis OR Other Issues,-20.31292571,Hyper-Partisan Left
242,Blaze TV: Glenn TV,.tv.glenntv.adfontesmedia.com,16.12121455,Unreliable; Problematic,17.88888833,Strong Right
243,Gay USA,.tv.gayusa.adfontesmedia.com,33.3333325,Generally Reliable/Analysis OR Other Issues,-19.88888833,Hyper-Partisan Left
244,Ledger-Enquirer - Columbus,.ledger-enquirer.com,41.13333267,Reliable; Analysis/Fact Reporting,-0.577777333,Middle
245,The Weather Channel,.weather.com,46.19734462,Reliable; Analysis/Fact Reporting,-1.849617069,Middle
246,AP,.apnews.com,44.81783333,Reliable; Analysis/Fact Reporting,-2.377503878,Middle
247,Deseret News,.deseret.com,42.28529183,Reliable; Analysis/Fact Reporting,2.11438977,Middle
248,Reuters,.reuters.com,44.99582182,Reliable; Analysis/Fact Reporting,-1.200982034,Middle
249,MSNBC (website),.msnbc.com,34.58429875,Generally Reliable/Analysis OR Other Issues,-13.89836273,Strong Left
250,World Socialist Web Site,.wsws.org,29.09523743,Mixed Reliability/Opinion OR Other Issues,-25.90909182,Hyper-Partisan Left
251,CNN: The Situation Room,.tv.thesituationroom.adfontesmedia.com,42.00000111,Reliable; Analysis/Fact Reporting,-11.19191758,Skews Left
252,CNN: The Lead with Jake Tapper,.tv.cnntheleadwithjaketapper.adfontesmedia.com,36.54166625,Generally Reliable/Analysis OR Other Issues,-15.81818273,Strong Left
253,Fox News: Outnumbered,.tv.foxnewsoutnumbered.adfontesmedia.com,22.75000083,Unreliable; Problematic,24.58333333,Hyper-Partisan Right
254,MSNBC: Katy Tur Reports,.tv.katyturreports.adfontesmedia.com,29.38095286,Mixed Reliability/Opinion OR Other Issues,-16.39215471,Strong Left
255,CNN: Anderson Cooper 360,.tv.cnnandersoncooper360.adfontesmedia.com,33.97619143,Generally Reliable/Analysis OR Other Issues,-14.58730071,Strong Left
256,CNN: Erin Burnett OutFront,.tv.cnnerinburnettoutfront.adfontesmedia.com,36.73958375,Generally Reliable/Analysis OR Other Issues,-12.51724138,Strong Left
257,CNN: Smerconish,.tv.smerconish.adfontesmedia.com,35.90277667,Generally Reliable/Analysis OR Other Issues,1.611111667,Middle
258,Fox News: Fox & Friends,.tv.foxnewsfoxandfriends.adfontesmedia.com,30.05555667,Mixed Reliability/Opinion OR Other Issues,20.366666,Hyper-Partisan Right
259,Fox News: The Story with Martha MacCallum,.tv.thestorywithmarthamaccallum.adfontesmedia.com,34.733332,Generally Reliable/Analysis OR Other Issues,15.44444667,Strong Right
260,Fox News: Hannity,.tv.foxnewshannity.adfontesmedia.com,17.92792784,Unreliable; Problematic,23.87878818,Hyper-Partisan Right
261,Fox News: The Ingraham Angle,.tv.foxnewstheingrahamangle.adfontesmedia.com,20.21794923,Unreliable; Problematic,25.22916688,Hyper-Partisan Right
262,Fox News: Fox News Live,.tv.foxnewslive.adfontesmedia.com,42.333334,Reliable; Analysis/Fact Reporting,11.738095,Skews Right
263,MSNBC: Deadline: White House,.tv.deadlinewhitehouse.adfontesmedia.com,27.591665,Mixed Reliability/Opinion OR Other Issues,-19.95,Hyper-Partisan Left
264,NBC News NOW: Meet the Press NOW,.tv.mtpdaily.adfontesmedia.com,36.4166675,Generally Reliable/Analysis OR Other Issues,-13.466668,Strong Left
265,MSNBC: The Beat With Ari Melber,.tv.thebeatwitharimelber.adfontesmedia.com,31.05128308,Mixed Reliability/Opinion OR Other Issues,-18.66666642,Hyper-Partisan Left
266,MSNBC: The Last Word with Lawrence O'Donnell,.tv.msnbcthelastwordwithlawrenceodonnell.adfontesmedia.com,28.47619214,Mixed Reliability/Opinion OR Other Issues,-19.61111167,Hyper-Partisan Left
267,Fox News: Fox & Friends First,.tv.foxandfriendsfirst.adfontesmedia.com,35.666665,Generally Reliable/Analysis OR Other Issues,13.416665,Strong Right
268,Fox News: Special Report w/ Bret Baier,.tv.foxnewsspecialreportwbretbaier.adfontesmedia.com,43.40740778,Reliable; Analysis/Fact Reporting,10.44444444,Skews Right
269,MSNBC: The Rachel Maddow Show,.tv.msnbctherachelmaddowshow.com,35.14583375,Generally Reliable/Analysis OR Other Issues,-17.88888833,Strong Left
270,ABC: This Week with George Stephanopoulos,.tv.abcthisweekwithgeorgestephanopoulos.adfontesmedia.com,19.0800024,Unreliable; Problematic,-7.8933332,Skews Left
271,MSNBC: All In with Chris Hayes,.tv.msnbcallinwithchrishayes.adfontesmedia.com,22.40277625,Unreliable; Problematic,-18.43137118,Hyper-Partisan Left
272,Newsmax: Rob Carson's What In The World?,.tv.newsmaxtvrobcarsonswhatworld.adfontesmedia.com,16.066666,Unreliable; Problematic,26.133334,Hyper-Partisan Right
273,Newsmax: Greg Kelly Reports,.tv.newsmaxtvgregkellyreports.adfontesmedia.com,19.87719263,Unreliable; Problematic,22.37255059,Hyper-Partisan Right
274,CBS: Face the Nation,.tv.cbsfacethenation.adfontesmedia.com,45.6,Reliable; Analysis/Fact Reporting,-6.5,Skews Left
275,Newsmax: National Report,.tv.nationalreport.adfontesmedia.com,16.577778,Unreliable; Problematic,21.33333375,Hyper-Partisan Right
276,TYT: The Damage Report with John Iadarola,.tv.thedamagereportwithjohniadarola.adfontesmedia.com,22.53086444,Unreliable; Problematic,-23.05555583,Hyper-Partisan Left
277,MSNBC: Morning Joe,.tv.msnbcmorningjoe.adfontesmedia.com,29.33333455,Mixed Reliability/Opinion OR Other Issues,-14.7,Strong Left
278,Newsmax: America Right Now,.tv.newsmaxamericarightnow.adfontesmedia.com,13.38461462,Unreliable; Misleading,23.458335,Hyper-Partisan Right
279,ABC: Nightline,.tv.nightline.adfontesmedia.com,48.5833325,Reliable; Fact Reporting,-4.333331429,Middle
280,TYT: The Young Turks,.tv.tyttheyoungturks.adfontesmedia.com,25.44444424,Mixed Reliability/Opinion OR Other Issues,-24.79259333,Hyper-Partisan Left
281,TYT: Staying Home With Josh Fox,.tv.stayinghomewithjoshfox.adfontesmedia.com,31.76190571,Mixed Reliability/Opinion OR Other Issues,-26.00000133,Hyper-Partisan Left
282,TYT: The Conversation,.tv.tyttheconversation.adfontesmedia.com,21.520835,Unreliable; Problematic,-24.16666556,Hyper-Partisan Left
283,ABC: Good Morning America First Look,.tv.abcamericathismorning.adfontesmedia.com,46.666665,Reliable; Analysis/Fact Reporting,-0.75,Middle
284,ABC: World News Tonight with David Muir,.tv.abcworldnewstonightwithdavidmuir.adfontesmedia.com,47.08333375,Reliable; Analysis/Fact Reporting,-5.818182727,Middle
285,CBS: CBS News Mornings,.tv.cbsmorningnews.adfontesmedia.com,45,Reliable; Analysis/Fact Reporting,-6.91666875,Skews Left
286,NBC: Early Today,.tv.nbcearlytoday.adfontesmedia.com,48.666665,Reliable; Fact Reporting,-6.190477143,Skews Left
287,NBC Nightly News with Lester Holt,.tv.nbcnightlynewswithlesterholt.adfontesmedia.com,46.375,Reliable; Analysis/Fact Reporting,-4.818181818,Middle
288,Wall Street Journal,.wsj.com,43.27973488,Reliable; Analysis/Fact Reporting,4.395399015,Middle
289,Lifesite News,.lifesitenews.com,16.31105639,Unreliable; Problematic,20.91187753,Hyper-Partisan Right
290,Republican-American,.rep-am.com,45.722222,Reliable; Analysis/Fact Reporting,-1.870370556,Middle
291,Intellectual Takeout,.intellectualtakeout.org,27.22727318,Mixed Reliability/Opinion OR Other Issues,18.33333391,Hyper-Partisan Right
292,Liberation News,.liberationnews.org,24.37036944,Mixed Reliability/Opinion OR Other Issues,-22.98245579,Hyper-Partisan Left
293,Al Jazeera: Inside Story,.tv.aljazeerainsidestory.adfontesmedia.com,32.88889111,Generally Reliable/Analysis OR Other Issues,-19.7833305,Hyper-Partisan Left
294,Blaze TV: Economic War Room with Kevin Freeman,.tv.blazeeconomicwarroom.adfontesmedia.com,18.44444333,Unreliable; Problematic,25.533334,Hyper-Partisan Right
295,RT: RT News,.tv.rtnews.adfontesmedia.com,14.599998,Unreliable; Misleading,22.00000192,Hyper-Partisan Right
296,Newsmax: Rob Schmitt Tonight,.tv.robschmitttonight.adfontesmedia.com,18.755554,Unreliable; Problematic,23.533334,Hyper-Partisan Right
297,Al Jazeera: People & Power,.tv.peopleandpower.adfontesmedia.com,46.466668,Reliable; Analysis/Fact Reporting,-8.41666625,Skews Left
298,Al Jazeera: The Stream,.tv.aljazeerathestream.adfontesmedia.com,29.166665,Mixed Reliability/Opinion OR Other Issues,-22.47368421,Hyper-Partisan Left
299,Al Jazeera: The Listening Post,.tv.aljazeeralisteningpost.adfontesmedia.com,34.533332,Generally Reliable/Analysis OR Other Issues,-10.56410308,Skews Left
300,RT: Going Underground,.tv.rtgoingundergroundadfontesmedia.com,21.47619214,Unreliable; Problematic,-21.26470559,Hyper-Partisan Left
301,Newsmax: Saturday Agenda,.tv.newsmaxtvsaturdayagenda.adfontesmedia.com,21.56410231,Unreliable; Problematic,22.5833325,Hyper-Partisan Right
302,MSNBC: The ReidOut,.tv.thereidout.adfontesmedia.com,23.729165,Unreliable; Problematic,-20.84615385,Hyper-Partisan Left
303,Fox News: The Faulkner Focus,.tv.thefaulknerfocus.adfontesmedia.com,28.866664,Mixed Reliability/Opinion OR Other Issues,18.958335,Hyper-Partisan Right
304,Hearst Television: Matter of Fact with Soledad O'Brien,.tv.matteroffactwithsoledadobrien.adfontesmedia.com,43.2500025,Reliable; Analysis/Fact Reporting,-8,Skews Left
305,EpochTV: Facts Matter with Roman Balmakov,.tv.factsmatterroman.adfontesmedia.com,27.28571429,Mixed Reliability/Opinion OR Other Issues,16.66666667,Strong Right
306,ViceTV: Vice News Tonight,.tv.vicenewstonight.adfontesmedia.com,45.9999975,Reliable; Analysis/Fact Reporting,-6.633335,Skews Left
307,NTD: NTD Evening News,.tv.ntdeveningnews.adfontesmedia.com,40.25,Reliable; Analysis/Fact Reporting,10.200001,Skews Right
308,CNN International: Amanpour,.tv.amanpour.adfontesmedia.com,42.77777667,Reliable; Analysis/Fact Reporting,-7.148146667,Skews Left
309,Newsmax: Wake Up America,.tv.newsmaxtvwakeupamerica.adfontesmedia.com,17.49019471,Unreliable; Problematic,21.3333325,Hyper-Partisan Right
310,NTD: Deep Dive,.tv.ntddeepdive.adfontesmedia.com,39.11111,Generally Reliable/Analysis OR Other Issues,10.22222,Skews Right
311,Al Jazeera: Studio B: Unscripted,.tv.aljazeerastudiobunscripted.adfontesmedia.com,35.3333325,Generally Reliable/Analysis OR Other Issues,-19.26984238,Hyper-Partisan Left
312,NTD: The Nation Speaks,.tv.ntdthenationspeaks.adfontesmedia.com,26.61111333,Mixed Reliability/Opinion OR Other Issues,13.77777889,Strong Right
313,HBO: Real Time with Bill Maher,.tv.realtimewithbillmaher.adfontesmedia.com,33.733332,Generally Reliable/Analysis OR Other Issues,-8.882353529,Skews Left
314,MSNBC: The Sunday Show With Jonathan Capehart,.tv.msnbcsundayshowcapehart.adfontesmedia.com,28.291665,Mixed Reliability/Opinion OR Other Issues,-16.55555667,Strong Left
315,Bloomberg: Bloomberg Balance of Power,.tv.bloombergbalanceofpower.adfontesmedia.com,42.4166675,Reliable; Analysis/Fact Reporting,-1.4166675,Middle
316,CNN International: Connect the World With Becky Anderson,.tv.cnnconnectworldbecky.adfontesmedia.com,45.33333333,Reliable; Analysis/Fact Reporting,-0.222223333,Middle
317,Fox Business: The Evening Edit,.tv.theeveningedit.adfontesmedia.com,21.62963222,Unreliable; Problematic,21.33333,Hyper-Partisan Right
318,CBS News: Red & Blue,.tv.cbsredandblue.adfontesmedia.com,44.66666667,Reliable; Analysis/Fact Reporting,-2.88889,Middle
319,Al Jazeera: Talk to Al Jazeera,.tv.talktoaljazeera.adfontesmedia.com,39.61111333,Generally Reliable/Analysis OR Other Issues,-8.599999333,Skews Left
320,TYT: TYT Old School,.tv.tytoldschool.adfontesmedia.com,24.63889,Mixed Reliability/Opinion OR Other Issues,-18.75640923,Hyper-Partisan Left
321,NBC: Sunday Today With Willie Geist,.tv.sundaytodaywilliegeist.adfontesmedia.com,41.88889,Reliable; Analysis/Fact Reporting,-6.592592222,Skews Left
322,CBS: CBS Sunday Morning,.tv.cbssundaymorning.adfontesmedia.com,44,Reliable; Analysis/Fact Reporting,-5.611111667,Middle
323,Fox News: Fox Report With Jon Scott,.tv.foxreportweekendjon.adfontesmedia.com,36.41666667,Generally Reliable/Analysis OR Other Issues,11.11111333,Skews Right
324,CBS News: Latest Headlines,.tv.cbsnlatestheadlines.adfontesmedia.com,44.55555667,Reliable; Analysis/Fact Reporting,-4.666665,Middle
325,Dissident Voice,.dissidentvoice.org,25.35042769,Mixed Reliability/Opinion OR Other Issues,-21.71702655,Hyper-Partisan Left
326,USA Supreme,.usasupreme.com,19.29824579,Unreliable; Problematic,19.83333333,Hyper-Partisan Right
327,Right Side Broadcasting Network,.rsbnetwork.com,30.75,Mixed Reliability/Opinion OR Other Issues,13.77193053,Strong Right
328,American Center for Law & Justice,.aclj.org,20.90285857,Unreliable; Problematic,15.88518556,Strong Right
329,Newsweek,.newsweek.com,39.00038561,Generally Reliable/Analysis OR Other Issues,-1.83150216,Middle
330,CPR - Colorado Public Radio,.cpr.org,47.19047619,Reliable; Analysis/Fact Reporting,-1.805556667,Middle
331,ABC News (website),.abcnews.go.com,44.77241833,Reliable; Analysis/Fact Reporting,-3.031623537,Middle
332,MRCTV,.mrctv.org,26.83333458,Mixed Reliability/Opinion OR Other Issues,17.35864975,Strong Right
333,Lew Rockwell,.lewrockwell.com,11.37318717,Unreliable; Misleading,26.95959636,Hyper-Partisan Right
334,Liberty Unyielding,.libertyunyielding.com,23.01709436,Unreliable; Problematic,17.04868854,Strong Right
335,Punchbowl News,.punchbowl.news,41.84126905,Reliable; Analysis/Fact Reporting,-3.111110833,Middle
336,Tom Dispatch,.tomdispatch.com,35.13333333,Generally Reliable/Analysis OR Other Issues,-16.68493151,Strong Left
337,NJ.com,.nj.com,43.69369351,Reliable; Analysis/Fact Reporting,-3.557692885,Middle
338,Worcester Telegram & Gazette,.telegram.com,45.15873095,Reliable; Analysis/Fact Reporting,-2.055555833,Middle
339,Collective Evolution,.collective-evolution.com,10.22973,Unreliable; Misleading,25.91342078,Hyper-Partisan Right
340,Foreign Policy,.foreignpolicy.com,42.6265437,Reliable; Analysis/Fact Reporting,-4.049603571,Middle
341,Citizen Truth,.citizentruth.org,34.55208312,Generally Reliable/Analysis OR Other Issues,-18.08988775,Hyper-Partisan Left
342,Hoover Institution,.hoover.org,34.44444267,Generally Reliable/Analysis OR Other Issues,12.422222,Strong Right
343,NBC News (website),.nbcnews.com,42.77622963,Reliable; Analysis/Fact Reporting,-5.604724871,Middle
344,KBTX,.kbtx.com,44.36842053,Reliable; Analysis/Fact Reporting,-1.325757273,Middle
345,USA Today,.usatoday.com,40.86205297,Reliable; Analysis/Fact Reporting,-3.781514238,Middle
346,Live Science,.livescience.com,48.053334,Reliable; Fact Reporting,-0.2666664,Middle
347,The Signal - Santa Clarita Valley,.signalscv.com,30.76576568,Mixed Reliability/Opinion OR Other Issues,8.843972553,Skews Right
348,National Review,.nationalreview.com,31.30318942,Mixed Reliability/Opinion OR Other Issues,12.84548832,Strong Right
349,New York Post,.nypost.com,31.79187875,Mixed Reliability/Opinion OR Other Issues,9.331049279,Skews Right
350,WGN TV Chicago,.wgntv.com,43.66666706,Reliable; Analysis/Fact Reporting,-0.803921765,Middle
351,The Advocate - Baton Rouge,.theadvocate.com,45.85,Reliable; Analysis/Fact Reporting,-4,Middle
352,Al Jazeera (website),.aljazeera.com,41.27440467,Reliable; Analysis/Fact Reporting,-7.274705929,Skews Left
353,AlterNet,.alternet.org,36.84910338,Generally Reliable/Analysis OR Other Issues,-12.29736967,Strong Left
354,Newsmax: Saturday Report,.tv.newsmaxtvsaturdayreport.adfontesmedia.com,23.66666846,Unreliable; Problematic,22.4166675,Hyper-Partisan Right
355,Sinclair: Full Measure,.tv.fullmeasure.adfontesmedia.com,42.2,Reliable; Analysis/Fact Reporting,6.303029091,Skews Right
